ride_id,pickup_ts,dropoff_ts,passenger_count,trip_km,fare,payment_type,pickup_zone,dropoff_zone
ride_554,2025-11-12 03:19:24,2025-11-12 04:09:24,4,8.12,21.11,CARD,Uptown,Downtown
ride_555,2025-11-12 03:44:24,2025-11-12 04:38:24,1,3.97,10.14,CASH,Midtown,Uptown
ride_556,2025-11-12 02:35:24,2025-11-12 03:21:24,2,5.29,12.84,CASH,Suburb,Suburb
ride_557,2025-11-12 03:07:24,2025-11-12 03:53:24,1,6.88,13.8,CARD,Airport,Uptown
ride_558,2025-11-12 02:35:24,2025-11-12 03:09:24,1,2.28,8.28,CARD,Uptown,Uptown
ride_559,2025-11-12 02:04:24,2025-11-12 02:19:24,3,0.2,3.0,CASH,Midtown,Airport
ride_560,2025-11-12 02:33:24,2025-11-12 02:47:24,2,3.12,9.27,CARD,Airport,Airport
ride_561,2025-11-12 03:48:24,2025-11-12 03:59:24,3,3.83,9.28,CARD,Uptown,Uptown
ride_562,2025-11-12 03:28:24,2025-11-12 03:47:24,3,7.8,15.57,CARD,Suburb,Downtown
ride_563,2025-11-12 02:42:24,2025-11-12 03:32:24,3,2.69,5.61,CARD,Uptown,Uptown
ride_564,2025-11-12 03:54:24,2025-11-12 04:18:24,3,4.26,10.25,CARD,Midtown,Uptown
ride_565,2025-11-12 02:54:24,2025-11-12 03:42:24,3,6.82,12.62,CARD,Airport,Suburb
ride_566,2025-11-12 03:38:24,2025-11-12 04:29:24,3,5.35,12.85,CARD,Downtown,Downtown
ride_567,2025-11-12 03:28:24,2025-11-12 03:44:24,1,4.64,12.43,CASH,Downtown,Suburb
ride_568,2025-11-12 02:38:24,2025-11-12 03:01:24,2,6.68,11.35,CARD,Airport,Suburb
ride_569,2025-11-12 03:39:24,2025-11-12 03:55:24,2,2.25,6.97,CARD,Suburb,Airport
ride_570,2025-11-12 02:13:24,2025-11-12 02:48:24,3,3.21,8.02,CARD,Airport,Midtown
ride_571,2025-11-12 03:40:24,2025-11-12 04:18:24,4,10.1,26.73,CASH,Uptown,Uptown
ride_572,2025-11-12 03:46:24,2025-11-12 04:29:24,3,6.48,18.77,CARD,Uptown,Airport
ride_573,2025-11-12 03:05:24,2025-11-12 03:54:24,2,5.06,11.5,CARD,Downtown,Uptown
ride_574,2025-11-12 02:53:24,2025-11-12 03:29:24,4,3.92,7.62,CARD,Downtown,Uptown
ride_575,2025-11-12 02:07:24,2025-11-12 02:16:24,2,5.14,8.71,CARD,Suburb,Uptown
ride_576,2025-11-12 03:51:24,2025-11-12 04:37:24,4,4.8,8.0,CARD,Airport,Midtown
ride_577,2025-11-12 03:43:24,2025-11-12 04:23:24,3,10.72,22.17,CARD,Suburb,Midtown
ride_578,2025-11-12 02:17:24,2025-11-12 02:24:24,4,3.25,8.22,CARD,Airport,Suburb
ride_579,2025-11-12 03:52:24,2025-11-12 04:36:24,4,9.09,22.13,CARD,Uptown,Uptown
ride_580,2025-11-12 02:53:24,2025-11-12 03:44:24,2,3.78,8.28,CARD,Midtown,Uptown
ride_581,2025-11-12 02:44:24,2025-11-12 03:28:24,3,2.55,7.77,CARD,Airport,Midtown
ride_582,2025-11-12 02:40:24,2025-11-12 03:16:24,2,6.56,12.3,CARD,Uptown,Midtown
ride_583,2025-11-12 02:16:24,2025-11-12 03:10:24,2,1.53,3.71,CASH,Airport,Suburb
ride_584,2025-11-12 03:43:24,2025-11-12 04:07:24,3,4.67,8.12,CARD,Airport,Suburb
ride_585,2025-11-12 02:30:24,2025-11-12 03:19:24,2,7.69,16.49,CARD,Downtown,Suburb
ride_586,2025-11-12 03:56:24,2025-11-12 04:11:24,4,7.84,15.97,CASH,Downtown,Uptown
ride_587,2025-11-12 03:45:24,2025-11-12 03:57:24,4,6.81,17.18,CASH,Downtown,Midtown
ride_588,2025-11-12 02:51:24,2025-11-12 03:21:24,4,7.02,17.79,CASH,Downtown,Midtown
ride_589,2025-11-12 02:31:24,2025-11-12 03:06:24,4,10.27,23.78,CARD,Airport,Downtown
ride_590,2025-11-12 02:14:24,2025-11-12 02:20:24,4,2.86,8.8,CARD,Uptown,Airport
ride_591,2025-11-12 02:15:24,2025-11-12 02:55:24,2,10.4,17.43,CARD,Suburb,Downtown
ride_592,2025-11-12 03:15:24,2025-11-12 03:47:24,4,3.77,10.1,CASH,Uptown,Suburb
ride_593,2025-11-12 03:16:24,2025-11-12 04:07:24,2,6.59,15.36,CARD,Suburb,Midtown
ride_594,2025-11-12 03:19:24,2025-11-12 04:01:24,1,3.91,8.69,CASH,Airport,Airport
ride_595,2025-11-12 03:27:24,2025-11-12 03:44:24,2,8.56,20.93,CASH,Midtown,Uptown
ride_596,2025-11-12 02:56:24,2025-11-12 03:23:24,3,5.77,10.5,CARD,Uptown,Midtown
ride_597,2025-11-12 03:16:24,2025-11-12 04:07:24,2,4.44,11.92,CARD,Uptown,Uptown
ride_598,2025-11-12 02:09:24,2025-11-12 02:45:24,4,6.64,16.03,CASH,Airport,Suburb
ride_599,2025-11-12 02:59:24,2025-11-12 03:44:24,3,4.06,10.17,CASH,Midtown,Suburb
